;datetime;BSO_Descente_Requested;BSO_Montee;BSO_Montee_Requested;Consigne_CO2;Consigne_T_Chaud;Consigne_T_Froid;Debit_d_eau;ECL3_1_Etat;ECL3_1_Puissance;ECL3_2_Etat;ECL3_2_Puissance;ECL3_3_Etat;ECL3_3_Puissance;ECL3_4_Etat;ECL3_4_Puissance;Eclairage_3_1_EnergieActive;Eclairage_3_2_EnergieActive;Eclairage_3_3_EnergieActive;Eclairage_3_4_EnergieActive;Energie_chaud;Energie_froid;Occupation;P160_Puissance;P161_2_EnergieActive;P161_EnergieActive;P161_Puissance;P162_1_EnergieActive;P162_1_Puissance;P162_2_EnergieActive;P162_2_Puissance;P163_1_EnergieActive;P163_1_Puissance;P163_2_EnergieActive;P163_2_Puissance;P164_1_EnergieActive;P164_1_Puissance;P164_2_EnergieActive;P164_2_Puissance;P165_1_EnergieActive;P165_1_Puissance;P165_2_EnergieActive;P165_2_Puissance;Photovoltaique;Poutre_froide;Puissance;Sonde_CO2;T_arrivee_eau;T_retour_eau;Tamb;Volet_boite_detente;Contact_Fenetre_Ouest1 State;Contact_Fenetre_Ouest1 dBm;Contact_Fenetre_Ouest2 State;Contact_Fenetre_Ouest2 dBm;Contact_Porte_Est State;Contact_Porte_Est dBm;Contact_Porte_Nord State;Contact_Porte_Nord dBm;Luminosite_Fenetre_Ouest Luminosity;Luminosite_Fenetre_Ouest Voltage;Luminosite_Fenetre_Ouest dBm;Luminosite_Mur_Nord_Ouest Luminosity;Luminosite_Mur_Nord_Ouest Voltage;Luminosite_Mur_Nord_Ouest dBm;Luminosite_Mur_Sud_Est Luminosity;Luminosite_Mur_Sud_Est Voltage;Luminosite_Mur_Sud_Est dBm;Multisens_Nord Battery;Multisens_Nord Humidity;Multisens_Nord Luminosity;Multisens_Nord Presence;Multisens_Nord Temperature;Multisens_Sud Battery;Multisens_Sud Humidity;Multisens_Sud Luminosity;Multisens_Sud Presence;Multisens_Sud Temperature;Presence_Enseignant State;Presence_Enseignant Voltage;Presence_Enseignant dBm;Temperature_Mur_Nord Temperature;Temperature_Mur_Nord dBm;Temperature_Mur_Sud Temperature;Temperature_Mur_Sud dBm;Temperature_Poutre_Froide_Sud_Ouest Temperature;Temperature_Poutre_Froide_Sud_Ouest dBm;WP P00 Energy;WP P00 Power;WP P00 State;WP P01 Energy;WP P01 Power;WP P01 State;WP P02 Energy;WP P02 Power;WP P02 State;WP P03 Energy;WP P03 Power;WP P03 State;WP P04 Energy;WP P04 Power;WP P04 State;WP P05 Energy;WP P05 Power;WP P05 State;WP P06 Energy;WP P06 Power;WP P06 State;WP P07 Energy;WP P07 Power;WP P07 State;WP P08 Energy;WP P08 Power;WP P08 State;WP P09 Energy;WP P09 Power;WP P09 State;WP P10 Energy;WP P10 Power;WP P10 State;WP P11 Energy;WP P11 Power;WP P11 State;WP P12 Energy;WP P12 Power;WP P12 State;WP P13 Energy;WP P13 Power;WP P13 State;WP P14 Energy;WP P14 Power;WP P14 State;WP P15 Energy;WP P15 Power;WP P15 State;WP P16 Energy;WP P16 Power;WP P16 State;WP P17 Energy;WP P17 Power;WP P17 State;WP P18 Energy;WP P18 Power;WP P18 State;WP P19 Energy;WP P19 Power;WP P19 State;WP total Power;aqi_value;co2_max;co2_mean;co2_min;elec_hourly_current;sun_diffus;sun_direct;sun_global;tamb_max;tamb_mean;tamb_min;temp_current;temp_max;temp_min;wind_direction;wind_peak;wind_speed;Prod. Photovoltaique (kWh);Rayonnement (W/m2) 
2019-09-05 13:00:00+00:00;1.0;1.0;0.0;0.0;1000.0;20.8999996185303;24.0;0.074000001;0.0;0.001;0.0;0.001;0.0;0.001;0.0;0.002;389.0;416.0;577.0;671.0;2882.0;2028.0;1.0;0.0625;306.0;1254.0;0.01;496.0;496.0;306.0;306.0;423.0;423.0;234.0;234.0;262.0;262.0;442.0;442.0;298.0;298.0;427.0;427.0;3.163;33.70915603637695;-162.0;509.107391357422;19.6000004;21.9500008;23.6;0.0;1.0;-88.6;1.0;-90.4;1.0;-76.6;1.0;-73.33333333333333;144.0;0.13999999999999993;-95.0;176.0;0.13999999999999993;-89.0;80.0;0.02000000000000001;-91.0;36.0;27.0;0.0;0.0;18.29999999999998;30.0;30.0;0.0;0.0;17.600000000000012;0.0;3.492666666666669;-92.0;24.642500000000023;-80.16666666666667;23.385499999999965;-83.5;24.160000000000018;-92.0;7.25;0.6000000000000008;1.0;14.0;0.5100000000000001;1.0;13.55999999999998;0.6000000000000008;1.0;9.51999999999999;0.4916666666666666;1.0;12.759999999999993;0.5300000000000001;1.0;13.429999999999986;0.6000000000000008;1.0;11.149999999999988;0.6600000000000001;1.0;11.88999999999999;0.5700000000000004;1.0;11.809999999999985;0.6000000000000008;1.0;14.019999999999989;0.38500000000000006;1.0;39.90000000000005;0.39999999999999963;1.0;12.429999999999987;0.7999999999999993;1.0;14.899999999999984;1.046666666666666;0.0;11.679999999999989;0.8833333333333336;1.0;15.059999999999976;1.1933333333333347;1.0;15.67999999999998;1.4133333333333342;1.0;16.07000000000002;0.6000000000000008;1.0;12.141499999999988;0.5;1.0;9.129999999999997;0.598333333333334;1.0;2.580000000000001;0.5;1.0;13.493333333333334;3.099999999999999;1080.0320475260412;531.0967712402344;405.7199991861979;74006.86666666667;106.09333493333337;0.013066667039999995;106.18666686666667;25.4744483311971;23.78382155100505;21.593000602722153;16.285999286666662;29.53999899999999;14.630000100000006;252.95533651100004;6.366666666666666;3.8666666666666667;2.8359375;0.0
2019-09-05 14:00:00+00:00;1.0;1.0;0.0;0.0;1000.0;20.8999996185303;24.0;0.14949999749999998;0.0;0.001;0.0;0.001;0.0;0.001;0.0;0.002;389.0;416.0;577.0;671.0;2882.0;2028.5;1.0;0.063;306.0;1254.0;0.01;496.0;496.0;306.0;306.0;423.0;423.0;234.0;234.0;262.0;262.0;442.0;442.0;298.0;298.0;427.0;427.0;2.3585;43.21664047241215;-321.5;502.9872131347655;19.6000004;21.6000004;23.7;0.0;1.0;-88.66666666666667;1.0;-91.0;1.0;-76.28333333333333;1.0;-73.66666666666667;144.0;0.13999999999999993;-95.0;176.0;0.13999999999999993;-89.0;80.0;0.02000000000000001;-91.0;36.0;27.0;0.0;0.0;18.29999999999998;30.0;30.0;0.0;0.0;17.600000000000012;0.0;3.5300000000000007;-92.0;24.749999999999986;-80.1;23.339999999999975;-85.0;24.160000000000018;-92.0;7.25;0.6000000000000008;1.0;14.0;0.51;1.0;13.55999999999998;0.6000000000000008;1.0;9.51999999999999;0.49666666666666665;1.0;12.759999999999993;0.5250000000000002;1.0;13.429999999999986;0.6000000000000008;1.0;11.149999999999988;0.5483333333333335;1.0;11.88999999999999;0.5733333333333338;1.0;11.809999999999985;0.6000000000000008;1.0;14.019999999999989;0.35666666666666685;1.0;39.90000000000005;0.39999999999999963;1.0;12.429999999999987;0.7999999999999993;1.0;14.903333333333315;1.0349999999999995;0.0;11.679999999999989;0.8966666666666673;1.0;15.059999999999976;1.1933333333333347;1.0;15.67999999999998;1.5233333333333343;1.0;16.07000000000002;0.6000000000000008;1.0;12.149999999999986;0.5;1.0;9.129999999999997;0.5483333333333333;1.0;2.580000000000001;0.5;1.0;13.363333333333332;3.099999999999999;1088.8554972330735;526.6722086588541;401.77333068847656;74281.93333333333;241.95333903333324;58.88493352002669;300.8533445333334;25.521042823791507;23.81202456156412;21.760000101725232;16.770666153333334;29.53999899999999;14.630000100000006;276.1622710356666;5.9;3.3;2.0;0.0
2019-09-05 15:00:00+00:00;1.0;1.0;0.0;0.0;1000.0;20.8999996185303;24.0;0.147;0.0;0.001;0.0;0.001;0.0;0.001;0.0;0.002;389.0;416.0;577.0;671.0;2882.0;2029.0;1.0;0.063;306.0;1254.0;0.01;496.0;496.0;306.0;306.0;423.0;423.0;234.0;234.0;262.0;262.0;442.0;442.0;298.0;298.0;427.0;427.0;1.5045000000000002;42.43206787109375;-307.5;500.5866088867185;19.6000004;21.5500002;23.65;0.0;1.0;-89.3;1.0;-90.13333333333334;1.0;-74.51666666666667;1.0;-74.7;144.0;0.13999999999999993;-95.0;176.0;0.13999999999999993;-89.0;80.0;0.02000000000000001;-91.0;36.0;27.0;0.0;0.0;18.29999999999998;30.0;30.0;0.0;0.0;17.600000000000012;0.0;3.5350000000000006;-91.95;24.640000000000033;-79.66666666666667;23.36999999999997;-85.0;24.160000000000018;-92.0;7.25;0.6000000000000008;1.0;14.0;0.5033333333333334;1.0;13.55999999999998;0.6000000000000008;1.0;9.51999999999999;0.49166666666666664;1.0;12.759999999999993;0.5283333333333335;1.0;13.429999999999986;0.6000000000000008;1.0;11.149999999999988;0.6;1.0;11.88999999999999;0.5883333333333339;1.0;11.809999999999985;0.6633333333333333;1.0;14.019999999999989;0.3700000000000001;1.0;39.90000000000005;0.39999999999999963;1.0;12.429999999999987;0.7999999999999993;1.0;14.919999999999986;1.0483333333333336;0.0;11.679999999999989;0.8600000000000005;1.0;15.059999999999976;1.196666666666668;1.0;15.67999999999998;1.6650000000000007;1.0;16.07000000000002;0.6000000000000008;1.0;12.149999999999986;0.5;1.0;9.129999999999997;0.5066666666666667;1.0;2.580000000000001;0.5;1.0;13.57166666666667;3.099999999999999;1078.5411458333326;512.230782063802;398.2199961344402;74548.33333333333;195.6333393333333;31.01133269333335;226.62667026666674;25.546762847900407;23.79976380666098;21.78300005594888;17.724665700000006;29.53999899999999;14.630000100000006;168.03216881966668;5.633333333333334;3.3;2.3359375;0.0
2019-09-05 16:00:00+00:00;1.0;1.0;0.0;0.0;1000.0;20.8999996185303;24.0;0.074000001;0.0;0.001;0.0;0.001;0.0;0.001;0.0;0.002;389.0;416.0;577.0;671.0;2882.0;2029.0;1.0;0.063;306.0;1254.0;0.01;496.0;496.0;306.0;306.0;423.0;423.0;234.0;234.0;262.0;262.0;442.0;442.0;298.0;298.0;427.0;427.0;0.4185;36.312019348144496;-149.5;502.36512756347656;19.8500004;22.0500002;23.700000000000003;0.0;1.0;-89.7;1.0;-90.5;1.0;-76.6;1.0;-74.2;144.0;0.13999999999999993;-95.0;176.0;0.13999999999999993;-89.0;80.0;0.02000000000000001;-91.0;36.0;27.0;0.0;0.0;18.29999999999998;30.0;30.0;0.0;0.0;17.600000000000012;0.0;3.6289999999999982;-91.0;24.536666666666683;-79.0;23.307499999999983;-83.43333333333334;24.160000000000018;-92.0;7.25;0.6000000000000008;1.0;14.0;0.51;1.0;13.55999999999998;0.6000000000000008;1.0;9.51999999999999;0.4866666666666666;1.0;12.759999999999993;0.5216666666666667;1.0;13.429999999999986;0.6000000000000008;1.0;11.149999999999988;0.5150000000000001;1.0;11.88999999999999;0.5866666666666672;1.0;11.809999999999985;0.7366666666666674;1.0;14.019999999999989;0.3866666666666667;1.0;39.90000000000005;0.39999999999999963;1.0;12.429999999999987;0.7999999999999993;1.0;14.919999999999986;1.028333333333333;0.0;11.679999999999989;0.8700000000000003;1.0;15.059999999999976;1.2000000000000015;1.0;15.67999999999998;1.5550000000000008;1.0;16.07000000000002;0.6000000000000008;1.0;12.149999999999986;0.5;1.0;9.131499999999996;0.5550000000000004;1.0;2.5814999999999997;0.5;1.0;13.525;3.099999999999999;1229.4562825520834;494.66863606770835;401.58666381835945;74806.23333333334;112.6400004;7.261733370666667;119.87333820000005;25.853697458903;23.73291791280111;21.677666854858376;17.939332239999985;29.53999899999999;14.630000100000006;97.20283357499999;5.1;2.966666666666667;4.828125;0.0
2019-09-05 17:00:00+00:00;1.0;1.0;0.0;0.0;1000.0;20.8999996185303;24.0;0.33949998750000004;0.0;0.0005;0.0;0.001;0.0;0.001;0.0;0.002;389.0;416.0;577.0;671.0;2882.0;2029.0;1.0;0.063;306.0;1254.0;0.01;496.0;496.0;306.0;306.0;423.0;423.0;234.0;234.0;262.0;262.0;442.0;442.0;298.0;298.0;427.0;427.0;0.11150000000000002;71.75536727905275;-124.5;498.51600646972656;19.8500004;20.1000004;24.05;49.98320007324221;1.0;-89.63333333333334;1.0;-89.26666666666667;1.0;-77.0;1.0;-74.0;144.0;0.13999999999999993;-95.0;176.0;0.13999999999999993;-89.0;80.0;0.02000000000000001;-91.0;36.0;27.0;0.0;0.0;18.29999999999998;30.0;30.0;0.0;0.0;17.600000000000012;0.0;3.6086666666666716;-91.0;24.47000000000002;-79.35;23.56466666666667;-82.98333333333333;24.160000000000018;-92.0;7.25;0.6000000000000008;1.0;14.0;0.49999999999999994;1.0;13.55999999999998;0.6000000000000008;1.0;9.51999999999999;0.4799999999999998;1.0;12.759999999999993;0.5250000000000001;1.0;13.429999999999986;0.6000000000000008;1.0;11.149999999999988;0.45833333333333354;1.0;11.88999999999999;0.5700000000000004;1.0;11.809999999999985;0.6000000000000008;1.0;14.019999999999989;0.39666666666666706;1.0;39.90000000000005;0.39999999999999963;1.0;12.429999999999987;0.7999999999999993;1.0;14.919999999999986;0.9899999999999999;0.0;11.679999999999989;0.955;1.0;15.059999999999976;1.2000000000000015;1.0;15.67999999999998;1.5983333333333347;1.0;16.07000000000002;0.6000000000000008;1.0;12.149999999999986;0.5;1.0;9.13999999999999;0.5133333333333334;1.0;2.5900000000000025;0.5;1.0;13.40833333333333;3.099999999999999;1233.5875325520822;485.2548492431641;406.46666666666664;75052.63333333333;40.45333408;1.9098000806666666;42.364000520000005;26.03921120961507;23.710767428080246;21.62366708119711;18.043332513333333;29.53999899999999;14.630000100000006;128.31646713899997;4.966666666666667;3.0;2.171875;0.0
2019-09-05 18:00:00+00:00;1.0;1.0;0.0;0.0;1000.0;20.8999996185303;24.0;0.2725000085;0.0;0.001;0.0;0.001;0.0;0.001;0.0;0.002;389.0;416.0;577.0;671.0;2882.0;2029.0;1.0;0.0625;306.0;1254.0;0.01;496.0;496.0;306.0;306.0;423.0;423.0;234.0;234.0;262.0;262.0;442.0;442.0;298.0;298.0;427.0;427.0;-0.0004999999999999996;0.0;3.5;500.40528869628895;19.5;20.3000002;24.1;0.0;1.0;-90.16666666666667;1.0;-90.13333333333334;1.0;-77.0;1.0;-74.0;144.0;0.13999999999999993;-95.0;176.0;0.13999999999999993;-89.0;80.0;0.02000000000000001;-91.0;36.0;27.0;0.0;0.0;18.29999999999998;30.0;30.0;0.0;0.0;17.600000000000012;0.0;3.568666666666662;-91.0;24.47000000000002;-79.53333333333333;23.690000000000037;-82.3;24.160000000000018;-92.0;7.25;0.6000000000000008;1.0;14.0;0.5;1.0;13.55999999999998;0.6000000000000008;1.0;9.51999999999999;0.4883333333333333;1.0;12.759999999999993;0.5233333333333334;1.0;13.429999999999986;0.6000000000000008;1.0;11.149999999999988;0.4983333333333333;1.0;11.88999999999999;0.5733333333333338;1.0;11.809999999999985;0.6000000000000008;1.0;14.019999999999989;0.34500000000000014;1.0;39.90000000000005;0.39999999999999963;1.0;12.429999999999987;0.7999999999999993;1.0;14.919999999999986;1.0016666666666665;0.0;11.679999999999989;0.8883333333333335;1.0;15.059999999999976;1.2000000000000015;1.0;15.67999999999998;1.5700000000000007;1.0;16.07000000000002;0.6000000000000008;1.0;12.149999999999986;0.5;1.0;9.13999999999999;0.5150000000000001;1.0;2.5900000000000025;0.5;1.0;13.331666666666665;3.099999999999999;978.1308024088534;473.0000691731771;404.6666666666667;75253.63333333333;18.489333573333326;0.3676666813333334;18.850665559999996;25.610347938537597;23.70949643452961;21.479000027974436;17.797998826666664;29.53999899999999;14.630000100000006;76.30049917746663;5.666666666666667;3.3;1.1640625;0.0
2019-09-05 19:00:00+00:00;1.0;1.0;0.0;0.0;1000.0;20.8999996185303;24.0;0.0;0.0;0.001;0.0;0.001;0.0;0.001;0.0;0.002;389.0;416.0;577.0;671.0;2882.0;2029.0;1.0;0.0635;306.0;1254.0;0.0105;496.0;496.0;306.0;306.0;423.0;423.0;234.0;234.0;262.0;262.0;442.0;442.0;298.0;298.0;427.0;427.0;-0.011;0.0;0.0;501.0250549316405;20.5;22.0;24.15;0.0;1.0;-91.0;1.0;-91.0;1.0;-77.0;1.0;-74.0;144.0;0.13999999999999993;-95.0;176.0;0.13999999999999993;-89.0;80.0;0.02000000000000001;-91.0;36.0;27.0;0.0;0.0;18.29999999999998;30.0;30.0;0.0;0.0;17.600000000000012;0.0;3.529666666666667;-90.96666666666667;24.47000000000002;-79.58333333333333;23.690000000000037;-82.81666666666666;24.160000000000018;-92.0;7.25;0.6000000000000008;1.0;14.0;0.495;1.0;13.561666666666664;0.6000000000000008;1.0;9.51999999999999;0.4816666666666666;1.0;12.759999999999993;0.5283333333333335;1.0;13.429999999999986;0.6000000000000008;1.0;11.149999999999988;0.4616666666666667;1.0;11.88999999999999;0.5816666666666672;1.0;11.809999999999985;0.6000000000000008;1.0;14.019999999999989;0.3283333333333334;1.0;39.90000000000005;0.39999999999999963;1.0;12.429999999999987;0.7999999999999993;1.0;14.919999999999986;1.0899999999999994;0.0;11.679999999999989;0.9100000000000004;1.0;15.059999999999976;1.1700000000000004;1.0;15.67999999999998;1.5133333333333343;1.0;16.07000000000002;0.6000000000000008;1.0;12.149999999999986;0.5;1.0;9.13999999999999;0.5500000000000006;1.0;2.5900000000000025;0.5;1.0;13.278333333333336;3.099999999999999;798.869960530599;462.8695515950521;401.6666666666667;75427.26666666666;7.15293356133333;0.018466667333333336;7.170933467999997;25.196568997701004;23.711053403218592;21.32033303578693;17.863998893333324;29.53999899999999;14.630000100000006;67.58766731533667;4.7;2.9;0.0;0.0
2019-09-05 20:00:00+00:00;1.0;1.0;0.0;0.0;1000.0;20.8999996185303;24.0;0.0;0.0;0.001;0.0;0.001;0.0;0.001;0.0;0.002;389.0;416.0;577.0;671.0;2882.0;2029.0;1.0;0.063;306.0;1254.0;0.01;496.0;496.0;306.0;306.0;423.0;423.0;234.0;234.0;262.0;262.0;442.0;442.0;298.0;298.0;427.0;427.0;-0.013;0.0;0.0;499.9515686035155;21.5;22.75;24.2;0.0;1.0;-91.0;1.0;-89.9;1.0;-76.6;1.0;-74.0;144.0;0.13999999999999993;-95.0;176.0;0.13999999999999993;-89.0;80.0;0.02000000000000001;-91.0;36.0;27.0;0.0;0.0;18.29999999999998;30.0;30.0;0.0;0.0;17.600000000000012;0.0;3.5096666666666647;-89.03333333333333;24.47000000000002;-79.06666666666666;23.690000000000037;-83.0;24.160000000000018;-92.0;7.25;0.6000000000000008;1.0;14.0;0.51;1.0;13.570000000000016;0.6000000000000008;1.0;9.51999999999999;0.4883333333333333;1.0;12.759999999999993;0.5116666666666667;1.0;13.429999999999986;0.6000000000000008;1.0;11.149999999999988;0.46666666666666695;1.0;11.88999999999999;0.5833333333333338;1.0;11.809999999999985;0.6000000000000008;1.0;14.019999999999989;0.3616666666666669;1.0;39.90000000000005;0.39999999999999963;1.0;12.429999999999987;0.7999999999999993;1.0;14.919999999999986;0.993333333333333;0.0;11.679999999999989;0.9066666666666666;1.0;15.06166666666666;1.1016666666666675;1.0;15.681666666666665;1.5950000000000002;1.0;16.07000000000002;0.6000000000000008;1.0;12.149999999999986;0.5;1.0;9.13999999999999;0.5966666666666673;1.0;2.5900000000000025;0.5;1.0;13.326666666666666;3.099999999999999;732.9459655761717;457.969721476237;398.06666666666666;75594.66666666667;6.536466821999997;0.0;6.536466821999997;24.94416255950927;23.701098314921047;21.24499975840253;17.534000113333324;29.53999899999999;14.630000100000006;62.77823320699999;4.8;3.0;0.0;0.0
2019-09-06 03:00:00+00:00;1.0;1.0;0.0;0.0;1000.0;20.8999996185303;24.0;0.5515000225;0.0;0.001;0.0;0.001;0.0;0.001;0.0;0.002;389.0;416.0;577.0;671.0;2882.0;2029.5;1.0;0.0675;306.0;1254.0;0.01;497.0;497.0;306.0;306.0;423.0;423.0;234.0;234.0;262.0;262.0;442.0;442.0;298.0;298.0;427.0;427.0;-0.011000000000000001;100.0;-56.0;485.14436340332054;19.3999996;19.75;23.95;100.0;1.0;-89.0;1.0;-90.16666666666667;1.0;-76.88333333333334;1.0;-74.0;144.0;0.13999999999999993;-95.0;176.0;0.13999999999999993;-89.0;80.0;0.02000000000000001;-91.0;36.0;27.0;0.0;0.0;18.29999999999998;30.0;30.0;0.0;0.0;17.600000000000012;0.0;3.3313333333333373;-89.06666666666666;24.225000000000012;-79.6;23.690000000000037;-83.0;24.160000000000018;-92.0;7.2599999999999945;0.6000000000000008;1.0;14.0;0.5;1.0;13.570000000000016;0.6000000000000008;1.0;9.529999999999985;0.48499999999999993;1.0;12.769999999999989;0.5133333333333334;1.0;13.440000000000019;0.6000000000000008;1.0;11.169999999999993;0.5050000000000001;1.0;11.899999999999986;0.5700000000000003;1.0;11.820000000000011;0.6000000000000008;1.0;14.019999999999989;0.34000000000000014;1.0;39.910000000000004;0.39999999999999963;1.0;12.440000000000017;0.6766666666666664;1.0;14.929999999999982;1.1199999999999997;0.0;11.679999999999989;0.876666666666667;1.0;15.07000000000002;1.1016666666666675;1.0;15.690000000000024;1.5400000000000007;1.0;16.091500000000007;0.8650000000000014;1.0;12.149999999999986;0.5;1.0;9.13999999999999;0.598333333333334;1.0;2.5900000000000025;0.5;1.0;13.485000000000003;3.2000000000000015;513.2352111816406;436.8035196940104;389.2;76724.33333333333;6.523266857999996;0.0;6.523266857999996;24.6299991607666;23.48889687856039;20.409333610534684;14.826666553333338;19.219999299999998;15.540000000000004;114.12693513633332;5.266666666666667;3.1333333333333333;0.0;0.0
2019-09-06 04:00:00+00:00;1.0;1.0;0.0;0.0;1000.0;20.8999996185303;24.0;0.5504999755;0.0;0.001;0.0;0.001;0.0;0.001;0.0;0.002;389.0;416.0;577.0;671.0;2882.0;2030.0;1.0;0.0625;306.0;1254.0;0.01;497.0;497.0;306.0;306.0;423.0;423.0;234.0;234.0;262.0;262.0;442.0;442.0;298.5;298.5;427.0;427.0;-0.011000000000000001;96.95680236816403;-513.0;490.498992919922;19.2999992;20.3999996;23.65;95.8372917175293;1.0;-89.66666666666667;1.0;-89.0;1.0;-76.4;1.0;-74.0;144.0;0.13999999999999993;-95.0;176.0;0.13999999999999993;-89.0;80.0;0.02000000000000001;-91.0;36.0;27.0;0.0;0.0;18.29999999999998;30.0;30.0;0.0;0.0;17.600000000000012;0.0;3.3110000000000017;-88.05;24.160000000000018;-79.0;23.690000000000037;-83.0;24.160000000000018;-92.0;7.2599999999999945;0.5466666666666666;1.0;14.0;0.5;1.0;13.570000000000016;0.6000000000000008;1.0;9.529999999999985;0.4866666666666666;1.0;12.769999999999989;0.5183333333333333;1.0;13.440000000000019;0.6000000000000008;1.0;11.169999999999993;0.5050000000000002;1.0;11.899999999999986;0.5650000000000005;1.0;11.820000000000011;0.6000000000000008;1.0;14.019999999999989;0.3666666666666668;1.0;39.910000000000004;0.39999999999999963;1.0;12.440000000000017;0.7999999999999993;1.0;14.929999999999982;1.038333333333333;0.0;11.679999999999989;0.9450000000000003;1.0;15.07000000000002;1.1000000000000008;1.0;15.693333333333355;1.4400000000000008;1.0;16.100000000000016;0.6000000000000008;1.0;12.149999999999986;0.5;1.0;9.13999999999999;0.598333333333334;1.0;2.5900000000000025;0.5;1.0;13.230000000000002;3.2000000000000015;499.0296122233073;437.44103698730464;393.73333333333335;76936.06666666667;6.494133438000004;0.0;6.494133438000004;24.610000038146964;23.40903288523356;20.231000010172547;14.36333323333334;19.219999299999998;15.540000000000004;117.71936766406664;6.066666666666666;3.1666666666666665;0.0;0.0
2019-09-06 05:00:00+00:00;1.0;1.0;0.0;0.0;1000.0;20.8999996185303;24.0;0.273999989;0.0;0.001;0.0;0.001;0.0;0.001;0.0;0.002;389.0;416.0;577.0;671.0;2882.0;2030.0;1.0;0.063;306.0;1254.0;0.01;497.0;497.0;306.0;306.0;423.0;423.0;234.0;234.0;262.0;262.0;442.0;442.0;299.0;299.0;427.0;427.0;0.153;41.9516372680664;-515.0;506.20623779296847;19.6000004;21.3000002;23.05;30.727073669433604;1.0;-90.53333333333333;1.0;-89.0;1.0;-76.4;1.0;-74.0;144.0;0.13999999999999993;-95.0;176.0;0.13999999999999993;-89.0;80.0;0.02000000000000001;-91.0;36.0;27.0;0.0;0.0;18.29999999999998;30.0;30.0;0.0;0.0;17.600000000000012;0.0;3.272000000000003;-88.95;23.793499999999998;-79.41666666666667;23.690000000000037;-83.0;24.160000000000018;-92.0;7.2599999999999945;0.6000000000000008;1.0;14.0;0.5166666666666668;1.0;13.570000000000016;0.6000000000000008;1.0;9.529999999999985;0.4866666666666666;1.0;12.769999999999989;0.5250000000000002;1.0;13.440000000000019;0.6000000000000008;1.0;11.169999999999993;0.6383333333333334;1.0;11.899999999999986;0.5633333333333339;1.0;11.820000000000011;0.6633333333333333;1.0;14.019999999999989;0.35833333333333356;1.0;39.910000000000004;0.40166666666666634;1.0;12.440000000000017;0.7233333333333342;1.0;14.929999999999982;1.1066666666666665;0.0;11.679999999999989;0.7983333333333338;1.0;15.07233333333335;1.1000000000000008;1.0;15.710000000000013;1.4983333333333335;1.0;16.100000000000016;0.6000000000000008;1.0;12.149999999999986;0.5;1.0;9.13999999999999;0.5933333333333339;1.0;2.5900000000000025;0.5;1.0;13.393333333333333;3.2000000000000015;516.8102498372396;442.74555562337235;394.0;77186.36666666667;6.507866953333331;0.0;6.507866953333331;24.558666801452635;23.28260656992593;20.057000033060707;13.881999433333334;19.219999299999998;15.540000000000004;111.90559958816667;5.966666666666667;3.3666666666666667;0.0;0.0
2019-09-06 06:00:00+00:00;1.0;1.0;0.0;0.0;1000.0;20.8999996185303;24.0;0.0;0.0;0.001;0.0;0.001;0.0;0.001;0.0;0.002;389.0;416.0;577.0;671.0;2882.0;2030.0;1.0;0.0635;306.0;1254.0;0.01;497.0;497.0;306.0;306.0;423.0;423.0;234.0;234.0;262.0;262.0;442.0;442.0;299.0;299.0;427.0;427.0;0.5115;0.0;0.0;512.8563232421881;20.6000004;22.4000006;23.200000000000003;0.0;1.0;-89.1;1.0;-90.5;1.0;-76.71666666666667;1.0;-74.0;144.0;0.13999999999999993;-95.0;176.0;0.13999999999999993;-89.0;80.0;0.02000000000000001;-91.0;36.0;27.0;0.0;0.0;18.29999999999998;30.0;30.0;0.0;0.0;17.600000000000012;0.0;3.251333333333333;-89.0;24.045333333333357;-79.36666666666666;23.690000000000037;-83.0;24.160000000000018;-92.0;7.2599999999999945;0.6000000000000008;1.0;14.0;0.5133333333333333;1.0;13.570000000000016;0.6000000000000008;1.0;9.529999999999985;0.4883333333333333;1.0;12.769999999999989;0.5283333333333335;1.0;13.440000000000019;0.6000000000000008;1.0;11.169999999999993;0.6066666666666668;1.0;11.899999999999986;0.5800000000000004;1.0;11.820000000000011;0.7366666666666674;1.0;14.019999999999989;0.4050000000000001;1.0;39.910000000000004;0.39999999999999963;1.0;12.440000000000017;0.6766666666666664;1.0;14.929999999999982;1.0399999999999996;0.0;11.679999999999989;0.9316666666666671;1.0;15.090000000000007;1.1000000000000008;1.0;15.710000000000013;1.405000000000001;1.0;16.100000000000016;0.6000000000000008;1.0;12.149999999999986;0.5;1.0;9.13999999999999;0.5966666666666673;1.0;2.5900000000000025;0.5;1.0;13.45;3.2000000000000015;1496.9522603352873;492.75718485514324;394.0;77465.6;18.671265753333337;0.22026668160000012;18.885933819999998;25.590425745646158;23.274963315327962;19.913999811808267;13.59799986666667;19.219999299999998;15.540000000000004;102.85450175333334;7.133333333333334;4.1;0.0;0.0
